transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,total_amount,transaction_hour,transaction_dayname,transaction_weekday,transaction_month,transaction_time_bucket,Day_Type,sales_category
820,1/2/2023,2026-07-22T14:03:27.000Z,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
821,1/2/2023,2026-07-22T14:05:27.000Z,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
822,1/2/2023,2026-07-22T14:05:27.000Z,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
823,1/2/2023,2026-07-22T14:07:17.000Z,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,3,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
824,1/2/2023,2026-07-22T14:07:49.000Z,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
825,1/2/2023,2026-07-22T14:08:49.000Z,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
826,1/2/2023,2026-07-22T14:11:08.000Z,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
827,1/2/2023,2026-07-22T14:12:00.000Z,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
828,1/2/2023,2026-07-22T14:12:07.000Z,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,6,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
829,1/2/2023,2026-07-22T14:12:35.000Z,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
830,1/2/2023,2026-07-22T14:12:35.000Z,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
831,1/2/2023,2026-07-22T14:13:26.000Z,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
832,1/2/2023,2026-07-22T14:13:37.000Z,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
833,1/2/2023,2026-07-22T14:14:26.000Z,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
834,1/2/2023,2026-07-22T14:17:08.000Z,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
835,1/2/2023,2026-07-22T14:17:55.000Z,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
836,1/2/2023,2026-07-22T14:17:55.000Z,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
837,1/2/2023,2026-07-22T14:19:24.000Z,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,3,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
838,1/2/2023,2026-07-22T14:21:55.000Z,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
839,1/2/2023,2026-07-22T14:24:46.000Z,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
840,1/2/2023,2026-07-22T14:25:35.000Z,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
841,1/2/2023,2026-07-22T14:26:33.000Z,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
842,1/2/2023,2026-07-22T14:29:35.000Z,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
843,1/2/2023,2026-07-22T14:29:35.000Z,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
844,1/2/2023,2026-07-22T14:33:26.000Z,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
845,1/2/2023,2026-07-22T14:33:58.000Z,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,6,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
846,1/2/2023,2026-07-22T14:34:53.000Z,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
847,1/2/2023,2026-07-22T14:36:56.000Z,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
848,1/2/2023,2026-07-22T14:37:44.000Z,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
849,1/2/2023,2026-07-22T14:39:18.000Z,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
850,1/2/2023,2026-07-22T14:40:25.000Z,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
851,1/2/2023,2026-07-22T14:42:21.000Z,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
852,1/2/2023,2026-07-22T14:42:21.000Z,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
853,1/2/2023,2026-07-22T14:44:28.000Z,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
854,1/2/2023,2026-07-22T14:46:31.000Z,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
855,1/2/2023,2026-07-22T14:48:02.000Z,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
856,1/2/2023,2026-07-22T14:48:05.000Z,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
857,1/2/2023,2026-07-22T14:48:53.000Z,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
858,1/2/2023,2026-07-22T14:51:11.000Z,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
859,1/2/2023,2026-07-22T14:52:26.000Z,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
860,1/2/2023,2026-07-22T14:52:26.000Z,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
861,1/2/2023,2026-07-22T14:54:33.000Z,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,6,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
862,1/2/2023,2026-07-22T14:54:40.000Z,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
863,1/2/2023,2026-07-22T14:54:46.000Z,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
864,1/2/2023,2026-07-22T14:55:38.000Z,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
865,1/2/2023,2026-07-22T14:58:21.000Z,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
866,1/2/2023,2026-07-22T14:58:28.000Z,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
867,1/2/2023,2026-07-22T14:59:08.000Z,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,14,Mon,0,Jan,Afternoon,Weekday,Small Purchase
868,1/2/2023,2026-07-22T15:03:12.000Z,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
869,1/2/2023,2026-07-22T15:03:12.000Z,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
870,1/2/2023,2026-07-22T15:04:21.000Z,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
871,1/2/2023,2026-07-22T15:05:22.000Z,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
872,1/2/2023,2026-07-22T15:05:22.000Z,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
873,1/2/2023,2026-07-22T15:09:48.000Z,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
874,1/2/2023,2026-07-22T15:10:48.000Z,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
875,1/2/2023,2026-07-22T15:12:44.000Z,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
876,1/2/2023,2026-07-22T15:15:03.000Z,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
877,1/2/2023,2026-07-22T15:15:03.000Z,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,3,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
878,1/2/2023,2026-07-22T15:18:41.000Z,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
879,1/2/2023,2026-07-22T15:19:46.000Z,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
880,1/2/2023,2026-07-22T15:21:45.000Z,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
881,1/2/2023,2026-07-22T15:22:19.000Z,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
882,1/2/2023,2026-07-22T15:23:29.000Z,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,6,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
883,1/2/2023,2026-07-22T15:24:16.000Z,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
884,1/2/2023,2026-07-22T15:24:52.000Z,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
885,1/2/2023,2026-07-22T15:26:08.000Z,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
886,1/2/2023,2026-07-22T15:26:22.000Z,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
887,1/2/2023,2026-07-22T15:26:22.000Z,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
888,1/2/2023,2026-07-22T15:27:43.000Z,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
889,1/2/2023,2026-07-22T15:27:48.000Z,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
890,1/2/2023,2026-07-22T15:28:35.000Z,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
891,1/2/2023,2026-07-22T15:29:31.000Z,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
892,1/2/2023,2026-07-22T15:30:51.000Z,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
893,1/2/2023,2026-07-22T15:32:44.000Z,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,6,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
894,1/2/2023,2026-07-22T15:34:44.000Z,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
895,1/2/2023,2026-07-22T15:35:22.000Z,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
896,1/2/2023,2026-07-22T15:35:22.000Z,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
897,1/2/2023,2026-07-22T15:35:30.000Z,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
898,1/2/2023,2026-07-22T15:35:30.000Z,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
899,1/2/2023,2026-07-22T15:36:29.000Z,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
900,1/2/2023,2026-07-22T15:36:47.000Z,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
901,1/2/2023,2026-07-22T15:37:20.000Z,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
902,1/2/2023,2026-07-22T15:37:20.000Z,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
903,1/2/2023,2026-07-22T15:38:44.000Z,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
904,1/2/2023,2026-07-22T15:41:09.000Z,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
905,1/2/2023,2026-07-22T15:41:09.000Z,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
906,1/2/2023,2026-07-22T15:41:55.000Z,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
907,1/2/2023,2026-07-22T15:41:55.000Z,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
908,1/2/2023,2026-07-22T15:42:50.000Z,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
909,1/2/2023,2026-07-22T15:44:59.000Z,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
910,1/2/2023,2026-07-22T15:48:55.000Z,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
911,1/2/2023,2026-07-22T15:48:55.000Z,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
912,1/2/2023,2026-07-22T15:49:27.000Z,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
913,1/2/2023,2026-07-22T15:49:27.000Z,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
914,1/2/2023,2026-07-22T15:50:12.000Z,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
915,1/2/2023,2026-07-22T15:50:12.000Z,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
916,1/2/2023,2026-07-22T15:50:27.000Z,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
917,1/2/2023,2026-07-22T15:50:28.000Z,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
918,1/2/2023,2026-07-22T15:51:29.000Z,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
919,1/2/2023,2026-07-22T15:51:57.000Z,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
920,1/2/2023,2026-07-22T15:52:14.000Z,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
921,1/2/2023,2026-07-22T15:52:58.000Z,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
922,1/2/2023,2026-07-22T15:54:43.000Z,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
923,1/2/2023,2026-07-22T15:55:19.000Z,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
924,1/2/2023,2026-07-22T15:55:19.000Z,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
925,1/2/2023,2026-07-22T15:55:27.000Z,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
926,1/2/2023,2026-07-22T15:56:41.000Z,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
927,1/2/2023,2026-07-22T15:58:07.000Z,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
928,1/2/2023,2026-07-22T15:59:37.000Z,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
929,1/2/2023,2026-07-22T15:59:53.000Z,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6,15,Mon,0,Jan,Afternoon,Weekday,Small Purchase
930,1/2/2023,2026-07-22T16:00:33.000Z,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
931,1/2/2023,2026-07-22T16:00:33.000Z,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
932,1/2/2023,2026-07-22T16:02:09.000Z,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
933,1/2/2023,2026-07-22T16:02:21.000Z,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
934,1/2/2023,2026-07-22T16:05:18.000Z,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
935,1/2/2023,2026-07-22T16:06:01.000Z,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
936,1/2/2023,2026-07-22T16:06:18.000Z,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
937,1/2/2023,2026-07-22T16:08:22.000Z,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
938,1/2/2023,2026-07-22T16:09:17.000Z,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
939,1/2/2023,2026-07-22T16:09:45.000Z,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,6,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
940,1/2/2023,2026-07-22T16:11:04.000Z,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
941,1/2/2023,2026-07-22T16:11:57.000Z,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
942,1/2/2023,2026-07-22T16:12:01.000Z,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
943,1/2/2023,2026-07-22T16:14:09.000Z,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
944,1/2/2023,2026-07-22T16:14:09.000Z,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
945,1/2/2023,2026-07-22T16:18:15.000Z,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
946,1/2/2023,2026-07-22T16:19:33.000Z,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,3.75,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
947,1/2/2023,2026-07-22T16:19:48.000Z,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
948,1/2/2023,2026-07-22T16:19:48.000Z,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
949,1/2/2023,2026-07-22T16:22:25.000Z,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
950,1/2/2023,2026-07-22T16:22:30.000Z,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
951,1/2/2023,2026-07-22T16:23:50.000Z,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
952,1/2/2023,2026-07-22T16:26:14.000Z,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
953,1/2/2023,2026-07-22T16:26:38.000Z,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
954,1/2/2023,2026-07-22T16:26:38.000Z,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,3.75,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
955,1/2/2023,2026-07-22T16:26:49.000Z,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,16,Mon,0,Jan,Afternoon,Weekday,Small Purchase
